"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping","Mapping: iCalendar","Mapping: FiveWs Pattern Mapping"
"Slot","Slot","","","",0,*,"","","","null {[]} {[]}
","A slot of time on a schedule that may be available for booking appointments","A slot of time on a schedule that may be available for booking appointments.","","","","","","","","","",,,,,"",,,,"Slot",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}","Entity. Role, or Act","n/a","(refer to the Availability resource for the header mapping details)"
"Slot.id","Slot.id","","","",0,1,"","","Y","id {[]} {[]}
","Identificador lógico deste artefato","Identificador lógico deste artefato","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"Slot.meta","Slot.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadados sobre o recurso","Metadados sobre o recurso, incluindo versão, autor e histórico de atualização","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.implicitRules","Slot.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","Conjunto de regras usadas para criar o conteúdo","Um conjunto de regras sob as quais este conteúdo foi criado","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.language","Slot.language","","","",0,1,"","","","code {[]} {[]}
","Idioma do recurso","Idioma em que o recurso está escrito","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages|4.0.1","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.text","Slot.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Resumo narrativo em linguagem natural","Resumo narrativo em linguagem natural do conteúdo deste recurso","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Act.text?"
"Slot.contained","Slot.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Recursos aninhados","Recursos contidos neste recurso","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"","","N/A"
"Slot.extension","Slot.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extensões adicionais não previstas no modelo base","Extensões adicionais que não fazem parte do modelo base","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Slot.modifierExtension","Slot.modifierExtension","","","",0,*,"","Y","","Extension {[]} {[]}
","Extensões que não podem ser ignoradas","Extensões adicionais que não podem ser ignoradas, mesmo que não reconhecidas","","","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Slot.identifier","Slot.identifier","","","",0,*,"","","Y","Identifier {[]} {[]}
","Identificador externo do slot","Identificadores atribuídos a este slot em sistemas locais ou nacionais","","","","","","","","","",,,,,"",,,,"Slot.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.identifier"
"Slot.serviceCategory","Slot.serviceCategory","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Categoria do serviço","Categoria ampla do serviço representado pelo slot (p.ex. consulta, exame, vacinação)","","","","","","","","","",,"preferred","","https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeAssistencial","",,,,"Slot.serviceCategory",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.class"
"Slot.serviceType","Slot.serviceType","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Tipo de serviço","Tipo específico de serviço/atendimento associado ao slot","","","","","","","","","",,"preferred","","https://terminologia.saude.gov.br/fhir/ValueSet/BRFormaOrganizacaoTabelaSUS","",,,,"Slot.serviceType",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.class"
"Slot.specialty","Slot.specialty","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Especialidade clínica","Especialidade clínica associada ao slot","","","","","","","","","",,"preferred","","https://terminologia.saude.gov.br/fhir/ValueSet/BROcupacao","",,,,"Slot.specialty",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.class"
"Slot.appointmentType","Slot.appointmentType","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Tipo de agendamento","Tipo de agendamento permitido para este slot","","","","","","","","","",,"preferred","","http://terminology.hl7.org/ValueSet/v2-0276","",,,,"Slot.appointmentType",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.class"
"Slot.schedule","Slot.schedule","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-schedule]]}
","Referência para agenda","Referência à agenda associada a este slot","","","","","","","","","",,,,,"",,,,"Slot.schedule",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.status","Slot.status","","","",1,1,"","","Y","code {[]} {[]}
","Status do slot","Status do slot em relação à disponibilidade (busy | free | busy-unavailable | busy-tentative | entered-in-error)","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/slotstatus","",,,,"Slot.status",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FREEBUSY;FBTYPE=(freeBusyType):19980314T233000Z/19980315T003000Z If the freeBusyType is BUSY, then this value can be excluded"
"Slot.start","Slot.start","","","",1,1,"","","Y","instant {[]} {[]}
","Data/hora de início do slot","Data e hora de início do período de tempo do slot","","","","","","","","","",,,,,"",,,,"Slot.start",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FREEBUSY;FBTYPE=FREE:(start)/19980315T003000Z If the freeBusyType is BUSY, then this value can be excluded","FiveWs.planned"
"Slot.end","Slot.end","","","",1,1,"","","Y","instant {[]} {[]}
","Data/hora de término do slot","Data e hora de término do período de tempo do slot","","","","","","","","","",,,,,"",,,,"Slot.end",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FREEBUSY:19980314T233000Z/(end) If the freeBusyType is BUSY, then this value can be excluded (as shown)","FiveWs.planned"
"Slot.overbooked","Slot.overbooked","","","",0,1,"","","","boolean {[]} {[]}
","Indica se o slot permite sobreposição de marcações","Indica se o slot pode ser utilizado além da capacidade normal","","","","If overbooked is missing, systems may assume that there are still appointments available","","","","","",,,,,"",,,,"Slot.overbooked",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.comment","Slot.comment","","","",0,1,"","","","string {[]} {[]}
","Comentários adicionais sobre o slot","Notas ou observações adicionais sobre o slot, como restrições ou orientações","","","","","","","","","",,,,,"",,,,"Slot.comment",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Slot.comment.id","Slot.comment.id","","","",0,1,"","","","string {[]} {[]}
","xml:id (or equivalent in JSON)","unique id for the element within a resource (for internal references)","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Slot.comment.extension","Slot.comment.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extensões adicionais para comentários","Extensões que qualificam ou complementam os comentários sobre o slot","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Slot.comment.value","Slot.comment.value","","","",0,1,"","","","string {[]} {[]}
","Primitive value for string","The actual value","","","","","","","","","",1048576,,,,"",,,,"string.value",0,1,"",""
